,y_test,pred_labels,is_incorrect,SNII,SNIa,SNIbc,max_prob,is_low_prob
6244,SNIa,SNIa,False,0.034868483310688606,0.9580855507175458,0.007045965971765676,0.9580855507175458,False
35204,SNIbc,SNII,True,0.5388820342117827,0.0094354697992234,0.45168249598899396,0.5388820342117827,False
37131,SNII,SNII,False,0.572309344004645,0.008768332226085411,0.41892232376926974,0.572309344004645,False
15333,SNIa,SNIa,False,1.6380271405918636e-48,1.0,8.631076937749123e-50,1.0,False
30801,SNIbc,SNII,True,0.6356419433990653,0.003748229680467025,0.36060982692046767,0.6356419433990653,False
99,SNIa,SNIa,False,6.702372821866799e-122,1.0,3.3782200206308045e-124,1.0,False
20719,SNIbc,SNII,True,0.596540186964256,0.005665871091749834,0.3977939419439941,0.596540186964256,False
15014,SNIa,SNIa,False,9.982241768669134e-26,1.0,8.01745660733221e-27,1.0,False
47414,SNII,SNIbc,True,0.41966888545288883,0.009062058612805412,0.5712690559343058,0.5712690559343058,False
27622,SNIbc,SNIbc,False,0.3344365790704523,0.00969948899526414,0.6558639319342835,0.6558639319342835,False
18545,SNIa,SNIa,False,5.88190403461926e-35,1.0,1.2734565478745406e-36,1.0,False
29751,SNIbc,SNIbc,False,0.4065924104926968,0.03596668470385628,0.5574409048034469,0.5574409048034469,False
46202,SNII,SNIbc,True,0.24107294192698536,0.00391628365536009,0.7550107744176545,0.7550107744176545,False
28803,SNIbc,SNIbc,False,0.03260544680579714,0.02293298921647335,0.9444615639777296,0.9444615639777296,False
36608,SNII,SNII,False,0.69823854814264,0.0076845381250478665,0.29407691373231215,0.69823854814264,False
45804,SNII,SNII,False,0.9312993831434834,0.0016625465087300143,0.06703807034778647,0.9312993831434834,False
38982,SNII,SNII,False,0.5929113097552722,0.0076880594131102835,0.3994006308316175,0.5929113097552722,False
14368,SNIa,SNIa,False,1.517990913166805e-88,1.0,4.089890627800372e-91,1.0,False
11427,SNIa,SNIa,False,2.5185269681588065e-35,1.0,4.590189393479719e-35,1.0,False
8588,SNIa,SNIa,False,1.1566802445738769e-18,1.0,1.6472679616745768e-19,1.0,False
17834,SNIa,SNIa,False,5.349728110488036e-178,1.0,1.0915379767083522e-179,1.0,False
2998,SNIa,SNIa,False,5.249449440704727e-16,0.9999999999999996,2.3441438932560315e-17,0.9999999999999996,False
38794,SNII,SNII,False,0.7541130754973173,0.010982190248088887,0.2349047342545938,0.7541130754973173,False
6975,SNIa,SNIa,False,8.069972064469899e-08,0.9999998973493837,2.1950895738210653e-08,0.9999998973493837,False
18320,SNIa,SNIa,False,0.0092696367012393,0.9365918236122617,0.054138539686499086,0.9365918236122617,False
29478,SNIbc,SNIbc,False,0.4122415387212074,0.1300231375848649,0.4577353236939277,0.4577353236939277,True
2785,SNIa,SNIa,False,6.011024021351918e-58,1.0,5.084541525689397e-58,1.0,False
5538,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
8537,SNIa,SNIa,False,3.1925848927954747e-22,1.0,1.7953202723707591e-22,1.0,False
444,SNIa,SNIa,False,3.7649505065821766e-39,1.0,1.385640562318853e-40,1.0,False
3090,SNIa,SNIa,False,4.648931864701051e-42,1.0,9.325421135051265e-44,1.0,False
24619,SNIbc,SNII,True,0.5106448472028167,0.011408488887098462,0.47794666391008483,0.5106448472028167,False
18843,SNIa,SNIa,False,0.10791126540690245,0.7061566946260145,0.18593203996708302,0.7061566946260145,False
36536,SNII,SNII,False,0.5829615951548983,0.009083198031474357,0.4079552068136273,0.5829615951548983,False
47042,SNII,SNII,False,0.8840235756654022,0.006415405274117236,0.10956101906048042,0.8840235756654022,False
14331,SNIa,SNIa,False,3.821882649941188e-203,1.0,7.845444544277716e-195,1.0,False
22659,SNIbc,SNIbc,False,0.18257438570879939,0.0016115911382646605,0.8158140231529359,0.8158140231529359,False
11992,SNIa,SNIa,False,1.3686147294624315e-17,1.0,1.1303455531730372e-17,1.0,False
30742,SNIbc,SNIbc,False,0.28380254213178924,0.0047786810419432535,0.7114187768262675,0.7114187768262675,False
28172,SNIbc,SNII,True,0.5434852827820437,0.011474752481909033,0.44503996473604723,0.5434852827820437,False
22339,SNIbc,SNIbc,False,0.37360093315410076,0.0316826339520862,0.594716432893813,0.594716432893813,False
5974,SNIa,SNIa,False,5.2356462686270116e-14,0.9999999999999403,7.412761414155776e-15,0.9999999999999403,False
8807,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
3409,SNIa,SNIa,False,1.554365865762711e-122,1.0,3.14937310407243e-124,1.0,False
10999,SNIa,SNIa,False,3.3624632159497754e-112,1.0,2.580321779774657e-114,1.0,False
27148,SNIbc,SNII,True,0.5380184941987824,0.06337147140810895,0.3986100343931087,0.5380184941987824,False
45395,SNII,SNII,False,0.676798875047371,0.02399770260100468,0.2992034223516243,0.676798875047371,False
3837,SNIa,SNIa,False,4.3657534621447035e-41,1.0,1.4502449332811497e-42,1.0,False
30388,SNIbc,SNIbc,False,0.3196048977168638,0.010867642799333756,0.6695274594838024,0.6695274594838024,False
31941,SNIbc,SNIbc,False,0.22355757892149683,0.006809481861561494,0.7696329392169416,0.7696329392169416,False
30675,SNIbc,SNII,True,0.5096716493795606,0.0059259419051000345,0.4844024087153394,0.5096716493795606,False
2370,SNIa,SNIa,False,0.013647483168599291,0.9838125582432415,0.0025399585881591075,0.9838125582432415,False
5302,SNIa,SNIa,False,1.1969003455307972e-211,1.0,6.976002530385478e-214,1.0,False
35492,SNIbc,SNIbc,False,0.051870507548199836,0.01777287971178755,0.9303566127400126,0.9303566127400126,False
43025,SNII,SNII,False,0.7510536879600147,0.006729208979292501,0.24221710306069272,0.7510536879600147,False
38485,SNII,SNII,False,0.890001693286602,0.004429888212236589,0.10556841850116144,0.890001693286602,False
15254,SNIa,SNIa,False,2.811376147149952e-45,1.0,1.8225980473164842e-25,1.0,False
4262,SNIa,SNIa,False,1.1650935873377217e-60,1.0,9.222775155482139e-63,1.0,False
28307,SNIbc,SNIbc,False,0.2833383995289391,0.004344857194918111,0.7123167432761428,0.7123167432761428,False
35630,SNIbc,SNII,True,0.6683953767761198,0.05359755488289467,0.27800706834098565,0.6683953767761198,False
11451,SNIa,SNIa,False,2.9359259856931283e-12,0.9999999999931213,3.9429529886519794e-12,0.9999999999931213,False
42827,SNII,SNII,False,0.9121769894706138,0.0007279623740839977,0.08709504815530225,0.9121769894706138,False
14503,SNIa,SNIa,False,3.8226104710040066e-41,1.0,1.6161993973373488e-42,1.0,False
47202,SNII,SNII,False,0.7634001352272639,0.005198507489995961,0.2314013572827401,0.7634001352272639,False
36627,SNII,SNII,False,0.9935027801404401,4.263149686621882e-06,0.006492956709873233,0.9935027801404401,False
37347,SNII,SNII,False,0.5509203384690069,0.005777009069982721,0.4433026524610105,0.5509203384690069,False
42736,SNII,SNII,False,0.9890399972668104,0.0027996127962179812,0.008160389936971818,0.9890399972668104,False
22728,SNIbc,SNII,True,0.49939896389767463,0.009697619502215137,0.49090341660011033,0.49939896389767463,True
41874,SNII,SNII,False,0.6903297441302941,0.015525652919691393,0.29414460295001443,0.6903297441302941,False
38022,SNII,SNIbc,True,0.25945256027869024,0.015600696938626894,0.724946742782683,0.724946742782683,False
45439,SNII,SNII,False,0.8742442027133163,0.002649357515514348,0.12310643977116943,0.8742442027133163,False
31477,SNIbc,SNIbc,False,0.3209568420446314,0.015585236814515053,0.6634579211408536,0.6634579211408536,False
28919,SNIbc,SNIbc,False,0.0013300013654117889,0.0010918783113646009,0.9975781203232236,0.9975781203232236,False
35217,SNIbc,SNIbc,False,0.4516871636511843,0.0074911439863399295,0.5408216923624758,0.5408216923624758,False
43488,SNII,SNII,False,0.8978519257720887,0.0055467447466913756,0.09660132948121987,0.8978519257720887,False
19898,SNIbc,SNIbc,False,0.383519296835648,0.007676202486069131,0.608804500678283,0.608804500678283,False
32660,SNIbc,SNIbc,False,0.1370101457808589,0.003226366125431167,0.8597634880937098,0.8597634880937098,False
8914,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
46451,SNII,SNII,False,0.8932726611820325,0.02010117949233089,0.08662615932563655,0.8932726611820325,False
14261,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
50200,SNII,SNIbc,True,0.4565912238821611,0.004992770341190623,0.5384160057766483,0.5384160057766483,False
10073,SNIa,SNIa,False,4.5869484518576e-09,0.9999999943380005,1.0750510496276176e-09,0.9999999943380005,False
48984,SNII,SNII,False,0.7020537826999264,0.006401811871705367,0.29154440542836835,0.7020537826999264,False
50060,SNII,SNII,False,0.8529107758257051,0.015160692383911059,0.1319285317903838,0.8529107758257051,False
10750,SNIa,SNIa,False,6.405295307897598e-31,1.0,6.287884112857244e-32,1.0,False
17515,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
9390,SNIa,SNIa,False,1.2343805079784307e-16,0.9999999999999998,3.091970047278619e-17,0.9999999999999998,False
39030,SNII,SNII,False,0.5513941826543484,0.0062612409190904465,0.4423445764265613,0.5513941826543484,False
21361,SNIbc,SNII,True,0.5739368910082873,0.006003397680530587,0.42005971131118214,0.5739368910082873,False
24425,SNIbc,SNIbc,False,0.07986870669711602,0.0800998434225815,0.8400314498803024,0.8400314498803024,False
14393,SNIa,SNIa,False,3.9790992456955256e-120,1.0,1.0368213304285632e-122,1.0,False
26810,SNIbc,SNIbc,False,0.4831562742050859,0.009219306655937587,0.5076244191389765,0.5076244191389765,False
42705,SNII,SNII,False,0.6998042825164494,0.006991450392981218,0.29320426709056924,0.6998042825164494,False
37267,SNII,SNII,False,0.7419642985469074,0.007518802816489173,0.25051689863660354,0.7419642985469074,False
38649,SNII,SNII,False,0.9174931989532236,0.003207191838080803,0.07929960920869578,0.9174931989532236,False
21754,SNIbc,SNIbc,False,0.3914701265438046,0.00916474849160804,0.5993651249645874,0.5993651249645874,False
23478,SNIbc,SNIbc,False,0.18239943148773083,0.005951198462699499,0.8116493700495696,0.8116493700495696,False
47484,SNII,SNII,False,0.5490437660208387,0.006129386109229594,0.4448268478699317,0.5490437660208387,False
39555,SNII,SNII,False,0.9917125963987591,1.2347510347958616e-09,0.008287402366489983,0.9917125963987591,False
38943,SNII,SNIbc,True,0.4185222215831982,0.0821206855004302,0.49935709291637154,0.49935709291637154,True
17370,SNIa,SNIa,False,4.6095657725993535e-118,1.0,3.409324563610246e-120,1.0,False
12912,SNIa,SNIa,False,1.4031971380858363e-37,1.0,5.348829699679363e-39,1.0,False
49696,SNII,SNIbc,True,0.33934353762807773,0.006884422461195334,0.6537720399107269,0.6537720399107269,False
39472,SNII,SNII,False,0.947063535717291,0.0001522198275099513,0.05278424445519915,0.947063535717291,False
11634,SNIa,SNIa,False,0.05533578908957292,0.915397551774728,0.029266659135699057,0.915397551774728,False
28525,SNIbc,SNIbc,False,0.24942150229090823,0.12965461542133122,0.6209238822877605,0.6209238822877605,False
14767,SNIa,SNIa,False,2.439782522153722e-11,0.9999999981741876,1.8014145786150023e-09,0.9999999981741876,False
12768,SNIa,SNIa,False,3.061745854630639e-36,1.0,3.812952621226656e-38,1.0,False
10841,SNIa,SNIa,False,2.9380392066579665e-12,0.999999999996307,7.550030852330089e-13,0.999999999996307,False
13,SNIa,SNIa,False,4.1659386076721953e-26,1.0,2.3542400740258697e-27,1.0,False
17465,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
26963,SNIbc,SNIbc,False,0.34050717480642867,0.008666415905572657,0.6508264092879987,0.6508264092879987,False
43064,SNII,SNIbc,True,0.32113549099162175,0.009346681373311735,0.6695178276350666,0.6695178276350666,False
46250,SNII,SNII,False,0.7892884641294856,0.003246114619989224,0.20746542125052508,0.7892884641294856,False
48699,SNII,SNII,False,0.621984798475771,0.020247000214560922,0.35776820130966797,0.621984798475771,False
1524,SNIa,SNIa,False,2.570630638793956e-168,1.0,1.127254836886605e-170,1.0,False
21877,SNIbc,SNIbc,False,0.21463424048025687,0.003114478592619345,0.7822512809271238,0.7822512809271238,False
47530,SNII,SNII,False,0.7981700706454262,0.012038832702788613,0.18979109665178526,0.7981700706454262,False
29672,SNIbc,SNIbc,False,0.4697552640091932,0.013118211997076685,0.51712652399373,0.51712652399373,False
3401,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
16309,SNIa,SNIa,False,9.829950438489819e-109,1.0,1.5661620030832984e-108,1.0,False
13541,SNIa,SNIa,False,1.6538858770845906e-12,0.9999999999728213,2.5524962785442537e-11,0.9999999999728213,False
30518,SNIbc,SNIbc,False,0.05940108556741038,0.00015293826993884702,0.9404459761626507,0.9404459761626507,False
41271,SNII,SNII,False,0.505880742874988,0.007724282652244821,0.4863949744727672,0.505880742874988,False
23042,SNIbc,SNIbc,False,0.2615464410728606,0.005998055835298256,0.732455503091841,0.732455503091841,False
38840,SNII,SNII,False,0.8997827916355925,0.0034581552611884564,0.09675905310321893,0.8997827916355925,False
30427,SNIbc,SNIbc,False,0.33262749838989303,0.007905488489218184,0.6594670131208888,0.6594670131208888,False
31063,SNIbc,SNIbc,False,0.05282177159094762,2.8276791776738834e-05,0.9471499516172756,0.9471499516172756,False
39962,SNII,SNII,False,0.8281703646085623,0.01891298196755893,0.1529166534238788,0.8281703646085623,False
44552,SNII,SNII,False,0.7031874956125233,0.004017926209462831,0.29279457817801396,0.7031874956125233,False
29267,SNIbc,SNIbc,False,0.29614547997731283,0.011084007820170858,0.6927705122025164,0.6927705122025164,False
47312,SNII,SNII,False,0.5125248925600063,0.00840438386533192,0.4790707235746617,0.5125248925600063,False
32877,SNIbc,SNII,True,0.5344822970699586,0.01253527447864433,0.45298242845139697,0.5344822970699586,False
330,SNIa,SNIa,False,3.166975330940485e-78,1.0,2.0564448037817353e-80,1.0,False
23474,SNIbc,SNIbc,False,0.0003901401474371112,0.00020694812515949888,0.9994029117274034,0.9994029117274034,False
24822,SNIbc,SNIbc,False,0.07177450053061814,0.0184405715885364,0.9097849278808455,0.9097849278808455,False
15135,SNIa,SNIa,False,8.80656511809495e-18,1.0,5.557235994569837e-18,1.0,False
804,SNIa,SNIa,False,1.5405516191611023e-10,0.9999999996736502,1.7229472322340008e-10,0.9999999996736502,False
21839,SNIbc,SNII,True,0.5292540907881423,0.008356300367766708,0.4623896088440909,0.5292540907881423,False
43986,SNII,SNIbc,True,0.42741084261730267,0.007982244353109697,0.5646069130295875,0.5646069130295875,False
27378,SNIbc,SNII,True,0.7329390219623657,0.008045696660711536,0.25901528137692276,0.7329390219623657,False
19018,SNIbc,SNIbc,False,0.001912825134477688,0.00013776737791420916,0.9979494074876081,0.9979494074876081,False
15537,SNIa,SNIa,False,2.6283422179366586e-13,0.9999999999995117,2.2536874835955003e-13,0.9999999999995117,False
31155,SNIbc,SNIbc,False,0.4938432649963328,0.01121778764958986,0.4949389473540773,0.4949389473540773,True
8442,SNIa,SNIa,False,6.23790892217647e-26,1.0,7.204394964534455e-27,1.0,False
35926,SNII,SNII,False,0.8305795862978667,0.004747811412133904,0.16467260228999947,0.8305795862978667,False
27744,SNIbc,SNIbc,False,0.02642417902227399,0.034445562844578614,0.9391302581331473,0.9391302581331473,False
5188,SNIa,SNIa,False,9.779722780231314e-118,1.0,4.319824536338235e-120,1.0,False
29303,SNIbc,SNII,True,0.5617092477480324,0.008564118102536163,0.42972663414943135,0.5617092477480324,False
5500,SNIa,SNIa,False,7.636823300508995e-59,1.0,1.2286103362279558e-60,1.0,False
46389,SNII,SNII,False,0.8830696300418849,0.002770221593020424,0.11416014836509471,0.8830696300418849,False
33553,SNIbc,SNII,True,0.5417079751741724,0.008424480278733222,0.44986754454709454,0.5417079751741724,False
41876,SNII,SNII,False,0.5799732648556789,0.01271349400670424,0.40731324113761674,0.5799732648556789,False
12731,SNIa,SNIa,False,2.3390417944930187e-06,0.9999967608786352,9.000795703415328e-07,0.9999967608786352,False
1073,SNIa,SNIa,False,2.9037392300737507e-251,1.0,9.870782998736176e-255,1.0,False
33240,SNIbc,SNII,True,0.7674513559000613,0.004813081115773053,0.22773556298416564,0.7674513559000613,False
46249,SNII,SNIbc,True,0.22801423516117078,0.011012767338840684,0.7609729974999886,0.7609729974999886,False
36863,SNII,SNII,False,0.7187930335285557,0.0048000871636982335,0.276406879307746,0.7187930335285557,False
32220,SNIbc,SNII,True,0.6350981907790068,0.007367360084341189,0.3575344491366521,0.6350981907790068,False
32958,SNIbc,SNIbc,False,0.16544334579191056,0.006638866090116561,0.8279177881179728,0.8279177881179728,False
43300,SNII,SNII,False,0.5856552852316725,0.0065149122500563995,0.407829802518271,0.5856552852316725,False
38158,SNII,SNII,False,0.8782711913571275,0.007552903971764232,0.11417590467110834,0.8782711913571275,False
49283,SNII,SNII,False,0.8073108081996168,0.003384206343372062,0.1893049854570111,0.8073108081996168,False
4942,SNIa,SNII,True,0.5998183309379942,0.021208401631704673,0.3789732674303013,0.5998183309379942,False
26578,SNIbc,SNII,True,0.613267556550787,0.005328085825758069,0.3814043576234548,0.613267556550787,False
47607,SNII,SNII,False,0.7754267642166429,0.004855960169980052,0.2197172756133771,0.7754267642166429,False
6312,SNIa,SNIa,False,5.115059604530946e-93,1.0,4.707117875537246e-88,1.0,False
9897,SNIa,SNIa,False,3.2421085337999947e-41,1.0,6.821532354958203e-43,1.0,False
44315,SNII,SNIbc,True,0.4158343087555172,0.005941053695680767,0.578224637548802,0.578224637548802,False
5682,SNIa,SNIa,False,1.0998928410456568e-104,1.0,6.078433910320365e-107,1.0,False
25595,SNIbc,SNIbc,False,0.47439108281362347,0.008742673243237034,0.5168662439431395,0.5168662439431395,False
16626,SNIa,SNIa,False,9.595371701776485e-18,1.0,1.5597710159287852e-18,1.0,False
50224,SNII,SNIbc,True,0.3954351414848015,0.004014449036843086,0.6005504094783554,0.6005504094783554,False
19091,SNIbc,SNIbc,False,9.895305224489011e-05,0.01265829868091793,0.9872427482668371,0.9872427482668371,False
29638,SNIbc,SNIbc,False,0.42160175688179974,0.006671344462702594,0.5717268986554976,0.5717268986554976,False
16113,SNIa,SNIa,False,3.694815768024191e-08,0.9999999577652423,5.286600037802509e-09,0.9999999577652423,False
9582,SNIa,SNIa,False,3.663807712750085e-20,1.0,1.2640906657072842e-20,1.0,False
38463,SNII,SNIbc,True,0.4037502922834943,0.0062174531264407714,0.5900322545900649,0.5900322545900649,False
2332,SNIa,SNIa,False,6.121638455090683e-51,1.0,1.2418263200157682e-52,1.0,False
11144,SNIa,SNIa,False,7.61786520341698e-81,1.0,5.008777708527107e-83,1.0,False
3379,SNIa,SNIa,False,2.7101261578809405e-16,0.9999999999999998,2.3756114451781696e-17,0.9999999999999998,False
5865,SNIa,SNIa,False,3.388472995639432e-169,1.0,1.3729620886735574e-172,1.0,False
41261,SNII,SNII,False,0.5562576487324599,0.01091209730596853,0.43283025396157154,0.5562576487324599,False
42254,SNII,SNII,False,0.8242879444270083,0.00791493188162849,0.16779712369136326,0.8242879444270083,False
35958,SNII,SNII,False,0.7214861163825115,0.005326644558704271,0.27318723905878417,0.7214861163825115,False
16323,SNIa,SNIa,False,3.5820178045001425e-70,1.0,5.635830752510655e-73,1.0,False
4984,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
34134,SNIbc,SNIbc,False,0.4223369747112145,0.007047497272309338,0.5706155280164761,0.5706155280164761,False
1629,SNIa,SNIa,False,1.3734113182896915e-21,1.0,1.145582192138379e-21,1.0,False
8085,SNIa,SNIa,False,3.322981671710658e-16,0.9999999999999998,2.717695761418088e-17,0.9999999999999998,False
39329,SNII,SNII,False,0.7998203696303705,0.003217029345824078,0.1969626010238054,0.7998203696303705,False
43073,SNII,SNII,False,0.7536433327546539,0.013432045869258608,0.23292462137608744,0.7536433327546539,False
13055,SNIa,SNIa,False,2.927497403502709e-225,1.0,8.986359955257271e-230,1.0,False
6542,SNIa,SNIa,False,7.718715818455534e-19,1.0,4.37697865034216e-20,1.0,False
11271,SNIa,SNIa,False,7.967219421749706e-116,1.0,2.263710480993946e-118,1.0,False
33476,SNIbc,SNIbc,False,0.05416985866999313,0.00961069326759315,0.9362194480624138,0.9362194480624138,False
16446,SNIa,SNIa,False,2.7686768685290736e-289,1.0,8.683015639812415e-296,1.0,False
19772,SNIbc,SNII,True,0.5005326359476291,0.009726643348743796,0.48974072070362706,0.5005326359476291,False
49333,SNII,SNII,False,0.8742284174122338,0.0015504588126040331,0.12422112377516219,0.8742284174122338,False
15642,SNIa,SNIa,False,2.9834958863828695e-24,1.0,1.446292996916781e-25,1.0,False
37268,SNII,SNII,False,0.5456962131412342,0.013863465139380584,0.4404403217193852,0.5456962131412342,False
35795,SNIbc,SNII,True,0.5435831986124117,0.0058414560186787765,0.4505753453689096,0.5435831986124117,False
31171,SNIbc,SNIbc,False,0.3310644186401265,0.03302110035327335,0.6359144810066002,0.6359144810066002,False
2318,SNIa,SNIa,False,9.379800695856957e-05,0.9998586578409261,4.754415211529908e-05,0.9998586578409261,False
28591,SNIbc,SNII,True,0.6554037817359128,0.0954372931413588,0.2491589251227283,0.6554037817359128,False
25813,SNIbc,SNIbc,False,0.3833248883706644,0.0046002452165863125,0.6120748664127492,0.6120748664127492,False
37723,SNII,SNIbc,True,0.3867776222219512,0.00638809914964361,0.6068342786284052,0.6068342786284052,False
28892,SNIbc,SNII,True,0.6467927957512152,0.0051426540224257244,0.34806455022635907,0.6467927957512152,False
41368,SNII,SNII,False,0.8015730030052972,0.004181143529108672,0.19424585346559423,0.8015730030052972,False
39798,SNII,SNII,False,0.5432588597847554,0.0077725205564375165,0.448968619658807,0.5432588597847554,False
2656,SNIa,SNIa,False,1.6990594899637433e-32,1.0,3.601589661396643e-34,1.0,False
23419,SNIbc,SNIbc,False,0.4000126254645506,0.010845026472694945,0.5891423480627545,0.5891423480627545,False
14074,SNIa,SNII,True,0.6555837933061197,0.017270469307736194,0.3271457373861441,0.6555837933061197,False
51115,SNII,SNII,False,0.5535315649445656,0.00013474169243328935,0.4463336933630012,0.5535315649445656,False
16820,SNIa,SNIa,False,9.538267651886396e-82,1.0,1.4842508499728326e-83,1.0,False
15964,SNIa,SNIa,False,1.1710340011149666e-61,1.0,6.062689838926217e-63,1.0,False
23675,SNIbc,SNII,True,0.5453909615739305,0.004237164406168137,0.45037187401990125,0.5453909615739305,False
28858,SNIbc,SNIbc,False,0.16440170597225123,0.0035609966619909463,0.8320372973657578,0.8320372973657578,False
34715,SNIbc,SNII,True,0.538930943100886,0.007912317778446183,0.45315673912066784,0.538930943100886,False
23380,SNIbc,SNIbc,False,0.22549730207559546,0.0013808703540669734,0.7731218275703375,0.7731218275703375,False
45930,SNII,SNII,False,0.7730942436762068,0.010007986550808645,0.21689776977298467,0.7730942436762068,False
15694,SNIa,SNIa,False,5.727980291163307e-96,1.0,3.20454561937938e-99,1.0,False
50255,SNII,SNII,False,0.8064594385212009,0.009758733252827178,0.18378182822597197,0.8064594385212009,False
21995,SNIbc,SNIbc,False,0.2575546962317217,0.0066896537274966465,0.7357556500407817,0.7357556500407817,False
12249,SNIa,SNIa,False,1.2233995387381716e-25,1.0,1.8647450294085864e-26,1.0,False
11776,SNIa,SNIa,False,9.436724825715617e-216,1.0,1.2412556617958926e-220,1.0,False
11919,SNIa,SNII,True,0.5601147036622867,0.057152550668197515,0.38273274566951576,0.5601147036622867,False
15922,SNIa,SNIa,False,1.0154645806157847e-63,1.0,9.022188457567053e-66,1.0,False
27833,SNIbc,SNIbc,False,7.680367945408227e-20,0.00033180297760345106,0.9996681970223966,0.9996681970223966,False
50950,SNII,SNII,False,0.6648778715043626,0.0037910235888135315,0.3313311049068239,0.6648778715043626,False
26681,SNIbc,SNIbc,False,0.3249892658753226,0.0051365960585870556,0.6698741380660902,0.6698741380660902,False
356,SNIa,SNIa,False,8.79376534834e-313,1.0,4.8423e-320,1.0,False
44540,SNII,SNII,False,0.8585582868630414,0.0028109864619487203,0.13863072667500984,0.8585582868630414,False
13977,SNIa,SNIa,False,5.467444714344113e-14,0.999999999999895,5.048024080764414e-14,0.999999999999895,False
7032,SNIa,SNIa,False,5.240579148838239e-56,1.0,1.491925386504074e-57,1.0,False
29452,SNIbc,SNIbc,False,0.2959677983101567,0.003233756100450282,0.700798445589393,0.700798445589393,False
16358,SNIa,SNIa,False,1.773059225611084e-25,1.0,1.520527457335315e-26,1.0,False
42808,SNII,SNII,False,0.6958267002375326,0.017077733696224888,0.2870955660662427,0.6958267002375326,False
2292,SNIa,SNIa,False,9.86533060069782e-47,1.0,1.3697348976614653e-48,1.0,False
23795,SNIbc,SNIbc,False,0.29691390146468283,0.0029805294604776495,0.7001055690748395,0.7001055690748395,False
2519,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
24639,SNIbc,SNIbc,False,0.2665842072862815,0.005269154206785449,0.7281466385069331,0.7281466385069331,False
283,SNIa,SNIa,False,2.065565609933078e-31,1.0,1.8407561716950865e-29,1.0,False
46298,SNII,SNII,False,0.7659177417566071,0.10406748935738647,0.13001476888600652,0.7659177417566071,False
13335,SNIa,SNIa,False,0.001560687305399152,0.9980626291138539,0.0003766835807469209,0.9980626291138539,False
40538,SNII,SNII,False,0.9137189939427268,0.002285714955023043,0.08399529110225007,0.9137189939427268,False
48747,SNII,SNII,False,0.6522813113296065,0.013629483969881428,0.33408920470051195,0.6522813113296065,False
35032,SNIbc,SNII,True,0.8835062955934193,0.007120298268661793,0.10937340613791878,0.8835062955934193,False
29857,SNIbc,SNIbc,False,0.2405843229827927,0.0010261637663307492,0.7583895132508766,0.7583895132508766,False
41132,SNII,SNII,False,0.7850384736804206,0.0043959184236661486,0.21056560789591336,0.7850384736804206,False
22880,SNIbc,SNIbc,False,0.2854419801794851,0.056677035331787994,0.6578809844887268,0.6578809844887268,False
27807,SNIbc,SNII,True,0.6062768662771599,0.016729640187360038,0.37699349353547995,0.6062768662771599,False
31279,SNIbc,SNIbc,False,0.18910411082089298,0.0032554883786493163,0.8076404008004577,0.8076404008004577,False
2892,SNIa,SNIa,False,1.8067016619905493e-36,1.0,1.0412013717455072e-37,1.0,False
30248,SNIbc,SNII,True,0.6368872862484691,0.01700083968894602,0.34611187406258487,0.6368872862484691,False
1353,SNIa,SNIa,False,9.621751795433245e-85,1.0,4.945496354313337e-87,1.0,False
6755,SNIa,SNIa,False,0.0,1.0,0.0,1.0,False
47791,SNII,SNII,False,0.7374062185182565,0.005369049711790509,0.2572247317699529,0.7374062185182565,False
4821,SNIa,SNIa,False,3.0882913132553013e-238,1.0,1.0240689736493634e-241,1.0,False
21421,SNIbc,SNIbc,False,0.0012543917140831417,0.0124058520403842,0.9863397562455326,0.9863397562455326,False
45227,SNII,SNIbc,True,0.48006894304701697,0.015601986878590681,0.5043290700743923,0.5043290700743923,False
49110,SNII,SNII,False,0.9085177919577362,0.003715887873342034,0.0877663201689219,0.9085177919577362,False
31852,SNIbc,SNII,True,0.725443645386953,0.004672417887426035,0.2698839367256209,0.725443645386953,False
42312,SNII,SNIbc,True,0.4255634680547615,0.0045734288044164025,0.5698631031408221,0.5698631031408221,False
5303,SNIa,SNIa,False,1.4809397893875542e-11,0.9999999999838345,1.3560259217488982e-12,0.9999999999838345,False
45791,SNII,SNII,False,0.7566400175526085,0.005226692732409617,0.23813328971498193,0.7566400175526085,False
30752,SNIbc,SNIbc,False,0.36642182461481226,0.007580953918581136,0.6259972214666066,0.6259972214666066,False
11989,SNIa,SNIa,False,6.484696262366844e-148,1.0,7.594479449887127e-151,1.0,False
39551,SNII,SNII,False,0.7140047006987368,0.11255934476190843,0.1734359545393549,0.7140047006987368,False
45243,SNII,SNIbc,True,0.11985670892612887,0.000744510063042049,0.879398781010829,0.879398781010829,False
50547,SNII,SNII,False,0.8134444712757655,0.009606010720065516,0.17694951800416894,0.8134444712757655,False
26047,SNIbc,SNIbc,False,0.45578932793353605,0.024407361625573235,0.5198033104408907,0.5198033104408907,False
